89531.9606	0.1240625
89531.9607	0.0796875
89531.9608	0.071875
89531.9609	0.0959375
89531.961	0.1090625
89531.9611	0.0890625
89531.9612	0.1159375
89531.9613	0.105625
89531.9614	0.0821875
89531.9615	0.0715625
89531.9616	0.06375
89531.9617	0.0615625
89531.9618	0.0628125
89531.9619	0.04
89531.962	0.0684375
89531.9621	0.0396875
89531.9622	0.02375
89531.9623	-0.004375
89531.9624	-0.0121875
89531.9625	-0.0025
89531.9626	0.0059375
89531.9627	-0.02
89531.9628	-0.0221875
89531.9629	-0.04625
89531.963	-0.08125
89531.9631	-0.0734375
89531.9632	-0.07875
89531.9633	-0.090625
89531.9634	-0.07375
89531.9635	-0.076875
89531.9636	-0.05875
89531.9637	-0.0646875
89531.9638	-0.049375
89531.9639	-0.0428125
89531.964	-0.0403125
89531.9641	-0.009375
89531.9642	-0.0159375
89531.9643	-0.0071875
89531.9644	-0.063125
89531.9645	-0.0921875
89531.9646	-0.098125
89531.9647	-0.1334375
89531.9648	-0.1109375
89531.9649	-0.095625
89531.965	-0.0878125
89531.9651	-0.0703125
89531.9652	-0.0571875
89531.9653	-0.0353125
89531.9654	-0.0240625
89531.9655	-0.0259375
89531.9656	-0.0540625
89531.9657	-0.0865625
89531.9658	-0.08125
89531.9659	-0.10375
89531.966	-0.0965625
89531.9661	-0.0875
89531.9662	-0.07
89531.9663	-0.094375
89531.9664	-0.1021875
89531.9665	-0.098125
89531.9666	-0.11625
89531.9667	-0.1128125
89531.9668	-0.0859375
89531.9669	-0.0865625
89531.967	-0.1353125
89531.9671	-0.133125
89531.9672	-0.1503125
89531.9673	-0.15875
89531.9674	-0.1603125
89531.9675	-0.17
89531.9676	-0.17
89531.9677	-0.16875
89531.9678	-0.1771875
89531.9679	-0.1784375
89531.968	-0.200625
89531.9681	-0.20125
89531.9682	-0.21
89531.9683	-0.2065625
89531.9684	-0.2159375
89531.9685	-0.2090625
89531.9686	-0.2125
89531.9687	-0.230625
89531.9688	-0.2384375
89531.9689	-0.246875
89531.969	-0.2359375
89531.9691	-0.25375
89531.9692	-0.269375
89531.9693	-0.2421875
89531.9694	-0.25
89531.9695	-0.2359375
89531.9696	-0.23875
89531.9697	-0.2634375
89531.9698	-0.283125
89531.9699	-0.27625
89531.97	-0.269375
89531.9701	-0.2696875
89531.9702	-0.27875
89531.9703	-0.26625
89531.9704	-0.3075
89531.9705	-0.29625
89531.9706	-0.314375
89531.9707	-0.3121875
89531.9708	-0.3159375
89531.9709	-0.3228125
89531.971	-0.3378125
89531.9711	-0.33125
89531.9712	-0.3584375
89531.9713	-0.3425
89531.9714	-0.3496875
89531.9715	-0.34125
89531.9716	-0.3321875
89531.9717	-0.3715625
89531.9718	-0.426875
89531.9719	-0.4153125
89531.972	-0.4028125
89531.9721	-0.40875
89531.9722	-0.3671875
89531.9723	-0.3571875
89531.9724	-0.365
89531.9725	-0.388125
89531.9726	-0.3846875
89531.9727	-0.405
89531.9728	-0.39875
89531.9729	-0.4496875
89531.973	-0.4675
89531.9731	-0.4765625
89531.9732	-0.484375
89531.9733	-0.475625
89531.9734	-0.493125
89531.9735	-0.505
89531.9736	-0.5153125
89531.9737	-0.493125
89531.9738	-0.490625
89531.9739	-0.4890625
89531.974	-0.518125
89531.9741	-0.5078125
89531.9742	-0.4915625
89531.9743	-0.4890625
89531.9744	-0.51
89531.9745	-0.5125
89531.9746	-0.515625
89531.9747	-0.5153125
89531.9748	-0.530625
89531.9749	-0.525
89531.975	-0.538125
89531.9751	-0.544375
89531.9752	-0.513125
89531.9753	-0.5328125
89531.9754	-0.566875
89531.9755	-0.5778125
89531.9756	-0.5403125
89531.9757	-0.5025
89531.9758	-0.465625
89531.9759	-0.4703125
89531.976	-0.4571875
89531.9761	-0.48
89531.9762	-0.50625
89531.9763	-0.483125
89531.9764	-0.481875
89531.9765	-0.4621875
89531.9766	-0.4528125
89531.9767	-0.433125
89531.9768	-0.4396875
89531.9769	-0.4740625
89531.977	-0.468125
89531.9771	-0.4475
89531.9772	-0.466875
89531.9773	-0.4646875
89531.9774	-0.4515625
89531.9775	-0.4153125
89531.9776	-0.3809375
89531.9777	-0.3409375
89531.9778	-0.343125
89531.9779	-0.3465625
89531.978	-0.358125
89531.9781	-0.344375
89531.9782	-0.344375
89531.9783	-0.3303125
89531.9784	-0.32375
89531.9785	-0.301875
89531.9786	-0.2884375
89531.9787	-0.3009375
89531.9788	-0.28875
89531.9789	-0.28875
89531.979	-0.304375
89531.9791	-0.2859375
89531.9792	-0.2803125
89531.9793	-0.246875
89531.9794	-0.2534375
89531.9795	-0.235625
89531.9796	-0.2525
89531.9797	-0.24875
89531.9798	-0.2259375
89531.9799	-0.1990625
89531.98	-0.17125
89531.9801	-0.175
89531.9802	-0.1509375
89531.9803	-0.1696875
89531.9804	-0.18375
89531.9805	-0.1446875
89531.9806	-0.1075
89531.9807	-0.0996875
89531.9808	-0.119375
89531.9809	-0.0978125
89531.981	-0.0940625
89531.9811	-0.0859375
89531.9812	-0.096875
89531.9813	-0.0865625
89531.9814	-0.0959375
89531.9815	-0.095
89531.9816	-0.074375
89531.9817	-0.063125
89531.9818	-0.06125
89531.9819	-0.0484375
89531.982	-0.0303125
89531.9821	-0.01625
89531.9822	0.0009375
89531.9823	0.02375
89531.9824	0.0115625
89531.9825	0.044375
89531.9826	0.06125
89531.9827	0.070625
89531.9828	0.0840625
89531.9829	0.1134375
89531.983	0.1403125
89531.9831	0.115
89531.9832	0.0825
89531.9833	0.0909375
89531.9834	0.099375
89531.9835	0.1125
89531.9836	0.145625
89531.9837	0.1325
89531.9838	0.1215625
89531.9839	0.1440625
89531.984	0.1515625
89531.9841	0.1378125
89531.9842	0.121875
89531.9843	0.1634375
89531.9844	0.18
89531.9845	0.1953125
89531.9846	0.203125
89531.9847	0.2196875
89531.9848	0.178125
89531.9849	0.18375
89531.985	0.175
89531.9851	0.15125
89531.9852	0.17625
89531.9853	0.1965625
89531.9854	0.179375
89531.9855	0.20375
89531.9856	0.22875
89531.9857	0.2403125
89531.9858	0.260625
89531.9859	0.2896875
89531.986	0.2778125
89531.9861	0.2953125
89531.9862	0.305625
89531.9863	0.3190625
89531.9864	0.301875
89531.9865	0.333125
89531.9866	0.35
89531.9867	0.3725
89531.9868	0.3684375
89531.9869	0.341875
89531.987	0.3215625
89531.9871	0.3115625
89531.9872	0.2890625
89531.9873	0.3003125
89531.9874	0.3359375
89531.9875	0.3575
89531.9876	0.365625
89531.9877	0.389375
89531.9878	0.3946875
89531.9879	0.3484375
89531.988	0.3475
89531.9881	0.37
89531.9882	0.3846875
89531.9883	0.3675
89531.9884	0.405625
89531.9885	0.42375
89531.9886	0.4053125
89531.9887	0.39125
89531.9888	0.3871875
89531.9889	0.4003125
89531.989	0.40375
89531.9891	0.39875
89531.9892	0.4084375
89531.9893	0.4175
89531.9894	0.433125
89531.9895	0.424375
89531.9896	0.4134375
89531.9897	0.4340625
89531.9898	0.4209375
89531.9899	0.445
89531.99	0.4428125
89531.9901	0.4821875
89531.9902	0.4990625
89531.9903	0.49375
89531.9904	0.5071875
89531.9905	0.5128125
89531.9906	0.511875
89531.9907	0.48625
89531.9908	0.4946875
89531.9909	0.521875
89531.991	0.504375
89531.9911	0.4753125
89531.9912	0.4925
89531.9913	0.505625
89531.9914	0.4846875
89531.9915	0.4978125
89531.9916	0.4890625
89531.9917	0.5425
89531.9918	0.551875
89531.9919	0.5234375
89531.992	0.5021875
89531.9921	0.5
89531.9922	0.48375
89531.9923	0.4775
89531.9924	0.5084375
89531.9925	0.51375
89531.9926	0.4946875
89531.9927	0.4575
89531.9928	0.4725
89531.9929	0.48625
89531.993	0.4809375
89531.9931	0.484375
89531.9932	0.4890625
89531.9933	0.47625
89531.9934	0.4659375
89531.9935	0.494375
89531.9936	0.5203125
89531.9937	0.5209375
89531.9938	0.5375
89531.9939	0.4871875
89531.994	0.494375
89531.9941	0.508125
89531.9942	0.4590625
89531.9943	0.47375
89531.9944	0.5009375
89531.9945	0.50625
89531.9946	0.51625
89531.9947	0.5215625
89531.9948	0.55
89531.9949	0.5428125
89531.995	0.5365625
89531.9951	0.5053125
89531.9952	0.48625
89531.9953	0.4596875
89531.9954	0.4828125
89531.9955	0.4678125
89531.9956	0.449375
89531.9957	0.45875
89531.9958	0.4428125
89531.9959	0.4296875
89531.996	0.451875
89531.9961	0.4578125
89531.9962	0.455625
89531.9963	0.4446875
89531.9964	0.4496875
89531.9965	0.44875
89531.9966	0.4590625
89531.9967	0.455
89531.9968	0.4603125
89531.9969	0.4409375
89531.997	0.414375
89531.9971	0.4015625
89531.9972	0.3953125
89531.9973	0.4
89531.9974	0.3865625
89531.9975	0.370625
89531.9976	0.369375
89531.9977	0.3809375
89531.9978	0.375625
89531.9979	0.3684375
89531.998	0.3884375
89531.9981	0.4021875
89531.9982	0.4146875
89531.9983	0.4096875
89531.9984	0.341875
89531.9985	0.3621875
89531.9986	0.35125
89531.9987	0.349375
89531.9988	0.325625
89531.9989	0.3325
89531.999	0.3440625
89531.9991	0.36875
89531.9992	0.361875
89531.9993	0.3403125
89531.9994	0.325625
89531.9995	0.309375
89531.9996	0.2896875
89531.9997	0.304375
89531.9998	0.3353125
89531.9999	0.3396875
89532	0.3553125
89532.0001	0.3425
89532.0002	0.3375
89532.0003	0.326875
89532.0004	0.305625
89532.0005	0.2771875
89532.0006	0.2796875
89532.0007	0.2828125
89532.0008	0.31125
89532.0009	0.276875
89532.001	0.2715625
89532.0011	0.2365625
89532.0012	0.2146875
89532.0013	0.195
89532.0014	0.215
89532.0015	0.2278125
89532.0016	0.20375
89532.0017	0.1934375
89532.0018	0.1759375
89532.0019	0.1903125
89532.002	0.22875
89532.0021	0.2403125
89532.0022	0.266875
89532.0023	0.2646875
89532.0024	0.225
89532.0025	0.184375
89532.0026	0.2053125
89532.0027	0.195
89532.0028	0.180625
89532.0029	0.1978125
89532.003	0.1840625
89532.0031	0.1903125
89532.0032	0.153125
89532.0033	0.149375
89532.0034	0.17625
89532.0035	0.18875
89532.0036	0.2034375
89532.0037	0.1871875
89532.0038	0.160625
89532.0039	0.139375
89532.004	0.1078125
89532.0041	0.110625
89532.0042	0.130625
89532.0043	0.13375
89532.0044	0.1728125
89532.0045	0.16
89532.0046	0.18
89532.0047	0.1721875
89532.0048	0.10625
89532.0049	0.1075
89532.005	0.1021875
89532.0051	0.1459375
89532.0052	0.139375
89532.0053	0.14375
89532.0054	0.1528125
89532.0055	0.100625
89532.0056	0.079375
89532.0057	0.0521875
89532.0058	0.0409375
89532.0059	0.0496875
89532.006	0.0546875
89532.0061	0.0465625
89532.0062	0.050625
89532.0063	0.045
89532.0064	0.038125
89532.0065	0.02875
89532.0066	0.0184375
89532.0067	0.0353125
89532.0068	0.044375
89532.0069	0.02125
89532.007	0.0096875
89532.0071	-0.0046875
89532.0072	-0.01375
89532.0073	-0.016875
89532.0074	-0.054375
89532.0075	-0.0690625
89532.0076	-0.0746875
89532.0077	-0.1040625
89532.0078	-0.0959375
89532.0079	-0.1240625
89532.008	-0.1321875
89532.0081	-0.145
89532.0082	-0.1425
89532.0083	-0.1371875
89532.0084	-0.145
89532.0085	-0.15125
89532.0086	-0.140625
89532.0087	-0.13875
89532.0088	-0.10875
89532.0089	-0.13125
89532.009	-0.1309375
89532.0091	-0.1284375
89532.0092	-0.1171875
89532.0093	-0.135
89532.0094	-0.1615625
89532.0095	-0.16875
89532.0096	-0.21125
89532.0097	-0.1871875
89532.0098	-0.20375
89532.0099	-0.208125
89532.01	-0.2021875
89532.0101	-0.254375
89532.0102	-0.2828125
89532.0103	-0.2746875
89532.0104	-0.2878125
89532.0105	-0.2990625
89532.0106	-0.3021875
89532.0107	-0.3125
89532.0108	-0.3059375
89532.0109	-0.296875
89532.011	-0.2821875
89532.0111	-0.25
89532.0112	-0.2634375
89532.0113	-0.268125
89532.0114	-0.274375
89532.0115	-0.27625
89532.0116	-0.306875
89532.0117	-0.288125
89532.0118	-0.2690625
89532.0119	-0.2853125
89532.012	-0.2834375
89532.0121	-0.318125
89532.0122	-0.338125
89532.0123	-0.3753125
89532.0124	-0.384375
89532.0125	-0.360625
89532.0126	-0.3753125
89532.0127	-0.3946875
89532.0128	-0.384375
89532.0129	-0.380625
89532.013	-0.4225
89532.0131	-0.4359375
89532.0132	-0.4440625
89532.0133	-0.45125
89532.0134	-0.45125
89532.0135	-0.4553125
89532.0136	-0.471875
89532.0137	-0.4815625
89532.0138	-0.47875
89532.0139	-0.4965625
89532.014	-0.500625
89532.0141	-0.503125
89532.0142	-0.5015625
89532.0143	-0.5021875
89532.0144	-0.5096875
89532.0145	-0.5034375
89532.0146	-0.485
89532.0147	-0.4771875
89532.0148	-0.5015625
89532.0149	-0.5253125
89532.015	-0.5171875
89532.0151	-0.5290625
89532.0152	-0.5559375
89532.0153	-0.56625
89532.0154	-0.6046875
89532.0155	-0.6246875
89532.0156	-0.6396875
89532.0157	-0.618125
89532.0158	-0.6175
89532.0159	-0.5671875
89532.016	-0.5678125
89532.0161	-0.5803125
89532.0162	-0.5925
89532.0163	-0.6
89532.0164	-0.586875
89532.0165	-0.60875
89532.0166	-0.6321875
89532.0167	-0.6571875
89532.0168	-0.65
89532.0169	-0.6309375
89532.017	-0.636875
89532.0171	-0.64375
89532.0172	-0.6175
89532.0173	-0.6296875
89532.0174	-0.6175
89532.0175	-0.645
89532.0176	-0.64375
89532.0177	-0.6265625
89532.0178	-0.596875
89532.0179	-0.62375
89532.018	-0.651875
89532.0181	-0.6478125
89532.0182	-0.656875
89532.0183	-0.670625
89532.0184	-0.688125
89532.0185	-0.6625
89532.0186	-0.676875
89532.0187	-0.68125
89532.0188	-0.7046875
89532.0189	-0.70375
89532.019	-0.69375
89532.0191	-0.7025
89532.0192	-0.7165625
89532.0193	-0.738125
89532.0194	-0.73625
89532.0195	-0.7665625
89532.0196	-0.7753125
89532.0197	-0.775
89532.0198	-0.769375
89532.0199	-0.7565625
89532.02	-0.75125
89532.0201	-0.774375
89532.0202	-0.775625
89532.0203	-0.758125
89532.0204	-0.7728125
89532.0205	-0.7634375
89532.0206	-0.7740625
89532.0207	-0.7853125
89532.0208	-0.7765625
89532.0209	-0.774375
89532.021	-0.7503125
89532.0211	-0.7715625
89532.0212	-0.76625
89532.0213	-0.7653125
89532.0214	-0.7859375
89532.0215	-0.7921875
89532.0216	-0.758125
89532.0217	-0.733125
89532.0218	-0.7575
89532.0219	-0.74375
89532.022	-0.7878125
89532.0221	-0.7825
89532.0222	-0.790625
89532.0223	-0.76125
89532.0224	-0.78125
89532.0225	-0.81
89532.0226	-0.8146875
89532.0227	-0.8321875
89532.0228	-0.8075
89532.0229	-0.7675
89532.023	-0.79125
89532.0231	-0.823125
89532.0232	-0.8165625
89532.0233	-0.8425
89532.0234	-0.8325
89532.0235	-0.8378125
89532.0236	-0.8234375
89532.0237	-0.8534375
89532.0238	-0.849375
89532.0239	-0.8478125
89532.024	-0.854375
89532.0241	-0.8384375
89532.0242	-0.8634375
89532.0243	-0.8878125
89532.0244	-0.8796875
89532.0245	-0.8734375
89532.0246	-0.885
89532.0247	-0.8771875
89532.0248	-0.885
89532.0249	-0.895
89532.025	-0.9171875
89532.0251	-0.895
89532.0252	-0.90625
89532.0253	-0.890625
89532.0254	-0.910625
89532.0255	-0.90375
89532.0256	-0.9065625
89532.0257	-0.906875
89532.0258	-0.9146875
89532.0259	-0.9121875
89532.026	-0.8934375
89532.0261	-0.9103125
89532.0262	-0.9178125
89532.0263	-0.930625
89532.0264	-0.945
89532.0265	-0.96125
89532.0266	-0.935
89532.0267	-0.9375
89532.0268	-0.9234375
89532.0269	-0.923125
89532.027	-0.9084375
89532.0271	-0.888125
89532.0272	-0.90875
89532.0273	-0.925
89532.0274	-0.933125
89532.0275	-0.9165625
89532.0276	-0.9090625
89532.0277	-0.89375
89532.0278	-0.909375
89532.0279	-0.925
89532.028	-0.9296875
89532.0281	-0.9425
89532.0282	-0.9484375
89532.0283	-0.945
89532.0284	-0.9559375
89532.0285	-0.93375
89532.0286	-0.9271875
89532.0287	-0.9521875
89532.0288	-0.9784375
89532.0289	-0.965
89532.029	-1.001562
89532.0291	-1.005937
89532.0292	-1.01875
89532.0293	-1.031875
89532.0294	-1.024063
89532.0295	-0.995
89532.0296	-1.020938
89532.0297	-1.012188
89532.0298	-0.98875
89532.0299	-1.00375
89532.03	-1.0125
89532.0301	-1.00625
89532.0302	-0.9771875
89532.0303	-0.9928125
89532.0304	-0.974375
89532.0305	-0.9928125
89532.0306	-1.004063
89532.0307	-1.001875
89532.0308	-1.006875
89532.0309	-0.989375
89532.031	-0.985625
89532.0311	-0.998125
89532.0312	-0.99
89532.0313	-1.005313
89532.0314	-1.005625
89532.0315	-0.990625
89532.0316	-0.9959375
89532.0317	-1.00375
89532.0318	-1.020625
89532.0319	-1.03
89532.032	-1.054688
89532.0321	-1.07125
89532.0322	-1.02625
89532.0323	-1.010312
89532.0324	-1.009688
89532.0325	-1.012188
89532.0326	-1.014688
89532.0327	-0.9840625
89532.0328	-0.9575
89532.0329	-0.96
89532.033	-0.9909375
89532.0331	-1.001562
89532.0332	-1.012813
89532.0333	-1.004375
89532.0334	-0.9946875
89532.0335	-0.959375
89532.0336	-0.9415625
89532.0337	-0.95125
89532.0338	-0.92125
89532.0339	-0.9503125
89532.034	-0.979375
89532.0341	-0.9978125
89532.0342	-0.9890625
89532.0343	-0.9646875
89532.0344	-0.9384375
89532.0345	-0.945
89532.0346	-0.9290625
89532.0347	-0.9465625
89532.0348	-0.95875
89532.0349	-0.98875
89532.035	-1.008438
89532.0351	-1.008438
89532.0352	-1.04125
89532.0353	-1.044688
89532.0354	-1.047187
89532.0355	-1.030625
89532.0356	-0.9940625
89532.0357	-0.9959375
89532.0358	-1.022813
89532.0359	-1.036563
89532.036	-1.0375
89532.0361	-1.034688
89532.0362	-1.039375
89532.0363	-1.057813
89532.0364	-1.039688
89532.0365	-1.023438
89532.0366	-1.01875
89532.0367	-0.9971875
89532.0368	-1.020313
89532.0369	-1.011875
89532.037	-1.02625
89532.0371	-1.025625
89532.0372	-1.028438
89532.0373	-1.024375
89532.0374	-1.008438
89532.0375	-0.9809375
89532.0376	-0.9509375
89532.0377	-0.924375
89532.0378	-0.951875
89532.0379	-0.966875
89532.038	-0.9671875
89532.0381	-0.98125
89532.0382	-0.9940625
89532.0383	-0.983125
89532.0384	-0.995
89532.0385	-1.008438
89532.0386	-0.9753125
89532.0387	-0.995
89532.0388	-1.004375
89532.0389	-1.009375
89532.039	-0.9446875
89532.0391	-0.9528125
89532.0392	-0.968125
89532.0393	-0.9675
89532.0394	-0.9340625
89532.0395	-0.9190625
89532.0396	-0.944375
89532.0397	-0.949375
89532.0398	-0.935625
89532.0399	-0.9215625
89532.04	-0.93125
89532.0401	-0.95375
89532.0402	-0.9678125
89532.0403	-0.9925
89532.0404	-1.010938
89532.0405	-0.9996875
89532.0406	-1.005
89532.0407	-0.985625
89532.0408	-1.003438
89532.0409	-0.99125
89532.041	-0.988125
89532.0411	-0.9965625
89532.0412	-0.9909375
89532.0413	-0.9884375
89532.0414	-0.9978125
89532.0415	-1.013125
89532.0416	-0.983125
89532.0417	-0.9703125
89532.0418	-0.9765625
89532.0419	-0.985
89532.042	-0.9946875
89532.0421	-0.98875
89532.0422	-1.01375
89532.0423	-0.989375
89532.0424	-0.970625
89532.0425	-0.9784375
89532.0426	-0.983125
89532.0427	-0.991875
89532.0428	-0.9675
89532.0429	-0.924375
89532.043	-0.9253125
89532.0431	-0.9259375
89532.0432	-0.936875
89532.0433	-0.93
89532.0434	-0.9403125
89532.0435	-0.9403125
89532.0436	-0.9615625
89532.0437	-0.9434375
89532.0438	-0.9296875
89532.0439	-0.9346875
89532.044	-0.928125
89532.0441	-0.92875
89532.0442	-0.8990625
89532.0443	-0.9015625
89532.0444	-0.9234375
89532.0445	-0.9403125
89532.0446	-0.9140625
89532.0447	-0.89375
89532.0448	-0.893125
89532.0449	-0.8975
89532.045	-0.889375
89532.0451	-0.864375
89532.0452	-0.870625
89532.0453	-0.865
89532.0454	-0.898125
89532.0455	-0.9040625
89532.0456	-0.8696875
89532.0457	-0.88875
89532.0458	-0.911875
89532.0459	-0.89875
89532.046	-0.896875
89532.0461	-0.881875
89532.0462	-0.901875
89532.0463	-0.8878125
89532.0464	-0.85375
89532.0465	-0.8803125
89532.0466	-0.8859375
89532.0467	-0.8875
89532.0468	-0.9134375
89532.0469	-0.895
89532.047	-0.9171875
89532.0471	-0.8871875
89532.0472	-0.9159375
89532.0473	-0.9465625
89532.0474	-0.955625
89532.0475	-0.9359375
89532.0476	-0.884375
89532.0477	-0.875
89532.0478	-0.8603125
89532.0479	-0.874375
89532.048	-0.87125
89532.0481	-0.8584375
89532.0482	-0.8578125
89532.0483	-0.8809375
89532.0484	-0.87
89532.0485	-0.8903125
89532.0486	-0.8584375
89532.0487	-0.8609375
89532.0488	-0.881875
89532.0489	-0.8684375
89532.049	-0.8725
89532.0491	-0.876875
89532.0492	-0.85875
89532.0493	-0.83625
89532.0494	-0.8328125
89532.0495	-0.858125
89532.0496	-0.894375
89532.0497	-0.88125
89532.0498	-0.87375
89532.0499	-0.866875
89532.05	-0.84125
89532.0501	-0.8453125
89532.0502	-0.858125
89532.0503	-0.8546875
89532.0504	-0.8459375
89532.0505	-0.855
89532.0506	-0.84125
89532.0507	-0.8390625
89532.0508	-0.8709375
89532.0509	-0.8675
89532.051	-0.836875
89532.0511	-0.8015625
89532.0512	-0.786875
89532.0513	-0.773125
89532.0514	-0.761875
89532.0515	-0.8065625
89532.0516	-0.7975
89532.0517	-0.81
89532.0518	-0.805
89532.0519	-0.7878125
89532.052	-0.780625
89532.0521	-0.7859375
89532.0522	-0.7884375
89532.0523	-0.783125
89532.0524	-0.8171875
89532.0525	-0.8140625
89532.0526	-0.8546875
89532.0527	-0.875625
89532.0528	-0.866875
89532.0529	-0.86
89532.053	-0.8403125
89532.0531	-0.8096875
89532.0532	-0.799375
89532.0533	-0.8109375
89532.0534	-0.8190625
89532.0535	-0.8203125
89532.0536	-0.8209375
89532.0537	-0.8125
89532.0538	-0.7971875
89532.0539	-0.781875
89532.054	-0.770625
89532.0541	-0.7509375
89532.0542	-0.765625
89532.0543	-0.7615625
89532.0544	-0.758125
89532.0545	-0.7840625
89532.0546	-0.775
89532.0547	-0.795
89532.0548	-0.7965625
89532.0549	-0.7696875
89532.055	-0.788125
89532.0551	-0.7890625
89532.0552	-0.7684375
89532.0553	-0.7621875
89532.0554	-0.76125
89532.0555	-0.7509375
89532.0556	-0.75
89532.0557	-0.7365625
89532.0558	-0.7421875
89532.0559	-0.73125
89532.056	-0.72375
89532.0561	-0.72
89532.0562	-0.7459375
89532.0563	-0.745625
89532.0564	-0.7628125
89532.0565	-0.7709375
89532.0566	-0.7421875
89532.0567	-0.7509375
89532.0568	-0.76625
89532.0569	-0.75125
89532.057	-0.726875
89532.0571	-0.735
89532.0572	-0.7359375
89532.0573	-0.75125
89532.0574	-0.7609375
89532.0575	-0.7378125
89532.0576	-0.75875
89532.0577	-0.7371875
89532.0578	-0.741875
89532.0579	-0.7559375
89532.058	-0.72625
89532.0581	-0.7653125
89532.0582	-0.7503125
89532.0583	-0.7696875
89532.0584	-0.7646875
89532.0585	-0.74625
89532.0586	-0.749375
89532.0587	-0.748125
89532.0588	-0.7721875
89532.0589	-0.7815625
89532.059	-0.76375
89532.0591	-0.7271875
89532.0592	-0.73125
89532.0593	-0.72375
89532.0594	-0.7290625
89532.0595	-0.7290625
89532.0596	-0.7415625
89532.0597	-0.7521875
89532.0598	-0.7546875
89532.0599	-0.7659375
89532.06	-0.7525
89532.0601	-0.749375
89532.0602	-0.7690625
89532.0603	-0.7715625
89532.0604	-0.7640625
89532.0605	-0.749375
89532.0606	-0.754375
89532.0607	-0.726875
89532.0608	-0.733125
89532.0609	-0.7225
89532.061	-0.7296875
89532.0611	-0.7028125
89532.0612	-0.695625
89532.0613	-0.6809375
89532.0614	-0.7040625
89532.0615	-0.69875
89532.0616	-0.7071875
89532.0617	-0.6915625
89532.0618	-0.683125
89532.0619	-0.66375
89532.062	-0.655
89532.0621	-0.6559375
89532.0622	-0.6375
89532.0623	-0.64125
89532.0624	-0.6734375
89532.0625	-0.6921875
89532.0626	-0.720625
89532.0627	-0.7115625
89532.0628	-0.7140625
89532.0629	-0.714375
89532.063	-0.70125
89532.0631	-0.71
89532.0632	-0.7084375
89532.0633	-0.7075
89532.0634	-0.7009375
89532.0635	-0.7115625
89532.0636	-0.704375
89532.0637	-0.7159375
89532.0638	-0.7025
89532.0639	-0.6846875
89532.064	-0.6678125
89532.0641	-0.6765625
89532.0642	-0.669375
89532.0643	-0.651875
89532.0644	-0.64875
89532.0645	-0.6665625
89532.0646	-0.683125
89532.0647	-0.6615625
89532.0648	-0.6775
89532.0649	-0.6796875
89532.065	-0.7034375
89532.0651	-0.6840625
89532.0652	-0.6675
89532.0653	-0.67125
89532.0654	-0.6675
89532.0655	-0.6634375
89532.0656	-0.654375
89532.0657	-0.614375
89532.0658	-0.6109375
89532.0659	-0.5996875
89532.066	-0.6071875
89532.0661	-0.6190625
89532.0662	-0.6109375
